06/26 03:14:40PM parser.py:28 [INFO] 
06/26 03:14:40PM parser.py:29 [INFO] Parameters:
06/26 03:14:40PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 03:14:40PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 03:14:40PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 03:14:40PM parser.py:31 [INFO] DATASET=cifar10
06/26 03:14:40PM parser.py:31 [INFO] EPOCHS=25
06/26 03:14:40PM parser.py:31 [INFO] EXP_NAME=E25-20240626-151440
06/26 03:14:40PM parser.py:31 [INFO] GPUS=[0]
06/26 03:14:40PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 03:14:40PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 03:14:40PM parser.py:31 [INFO] MODEL_NAME=densenet121
06/26 03:14:40PM parser.py:31 [INFO] NAME=FINETUNE
06/26 03:14:40PM parser.py:31 [INFO] PATH=results/teacher/cifar10/densenet121/FINETUNE/E25-20240626-151440
06/26 03:14:40PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/densenet121/FINETUNE/E25-20240626-151440/plots
06/26 03:14:40PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 03:14:40PM parser.py:31 [INFO] RESUME_PATH=None
06/26 03:14:40PM parser.py:31 [INFO] SAVE=E25
06/26 03:14:40PM parser.py:31 [INFO] SEED=0
06/26 03:14:40PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 03:14:40PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 03:14:40PM parser.py:31 [INFO] W_LR=0.025
06/26 03:14:40PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 03:14:40PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 03:14:40PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 03:14:40PM parser.py:31 [INFO] WORKERS=4
06/26 03:14:40PM parser.py:32 [INFO] 
06/26 03:14:44PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 03:14:49PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.4316 (1.8914)	Prec@(1,5) (36.2%, 81.1%)	
06/26 03:14:52PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 1.7850 (1.8355)	Prec@(1,5) (43.0%, 86.5%)	
06/26 03:14:55PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 2.1752 (1.9630)	Prec@(1,5) (43.3%, 87.4%)	
06/26 03:14:58PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 1.8639 (1.9224)	Prec@(1,5) (43.6%, 87.8%)	
06/26 03:15:01PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 1.2093 (1.9693)	Prec@(1,5) (44.1%, 88.5%)	
06/26 03:15:04PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 1.2652 (1.9291)	Prec@(1,5) (45.5%, 89.3%)	
06/26 03:15:07PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 2.3099 (1.8923)	Prec@(1,5) (46.5%, 89.9%)	
06/26 03:15:10PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 3.6401 (1.8754)	Prec@(1,5) (47.7%, 90.4%)	
06/26 03:15:13PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 1.4336 (1.8847)	Prec@(1,5) (48.2%, 90.7%)	
06/26 03:15:16PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 1.7295 (1.8505)	Prec@(1,5) (49.0%, 91.0%)	
06/26 03:15:19PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 1.5535 (1.8056)	Prec@(1,5) (50.0%, 91.3%)	
06/26 03:15:22PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 1.6609 (1.7668)	Prec@(1,5) (50.7%, 91.7%)	
