06/27 07:19:53AM parser.py:28 [INFO] 
06/27 07:19:53AM parser.py:29 [INFO] Parameters:
06/27 07:19:53AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 07:19:53AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 07:19:53AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 07:19:53AM parser.py:31 [INFO] DATASET=cifar100
06/27 07:19:53AM parser.py:31 [INFO] EPOCHS=100
06/27 07:19:53AM parser.py:31 [INFO] EXP_NAME=E100-20240627-071953
06/27 07:19:53AM parser.py:31 [INFO] GPUS=[0]
06/27 07:19:53AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 07:19:53AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 07:19:53AM parser.py:31 [INFO] MODEL_NAME=tf_efficientnetv2_s
06/27 07:19:53AM parser.py:31 [INFO] NAME=FINETUNE
06/27 07:19:53AM parser.py:31 [INFO] PATH=results/teacher/cifar100/tf_efficientnetv2_s/FINETUNE/E100-20240627-071953
06/27 07:19:53AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar100/tf_efficientnetv2_s/FINETUNE/E100-20240627-071953/plots
06/27 07:19:53AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 07:19:53AM parser.py:31 [INFO] RESUME_PATH=None
06/27 07:19:53AM parser.py:31 [INFO] SAVE=E100
06/27 07:19:53AM parser.py:31 [INFO] SEED=0
06/27 07:19:53AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 07:19:53AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 07:19:53AM parser.py:31 [INFO] W_LR=0.025
06/27 07:19:53AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 07:19:53AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 07:19:53AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 07:19:53AM parser.py:31 [INFO] WORKERS=4
06/27 07:19:53AM parser.py:32 [INFO] 
06/27 07:19:58AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 07:20:03AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 4.4454 (5.2118)	Prec@(1,5) (2.1%, 7.3%)	
06/27 07:20:06AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 4.0707 (4.7780)	Prec@(1,5) (4.5%, 12.8%)	
06/27 07:20:09AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 3.8744 (4.5158)	Prec@(1,5) (6.6%, 18.3%)	
06/27 07:20:12AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 3.5063 (4.3186)	Prec@(1,5) (8.5%, 23.1%)	
06/27 07:20:14AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 3.3332 (4.1462)	Prec@(1,5) (10.5%, 27.1%)	
06/27 07:20:17AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 3.2970 (4.0016)	Prec@(1,5) (12.2%, 30.6%)	
06/27 07:20:20AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 3.0594 (3.8685)	Prec@(1,5) (14.1%, 34.1%)	
06/27 07:20:23AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 2.7580 (3.7597)	Prec@(1,5) (15.5%, 36.8%)	
06/27 07:20:26AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 3.0550 (3.6667)	Prec@(1,5) (16.9%, 39.1%)	
06/27 07:20:29AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 3.2670 (3.5865)	Prec@(1,5) (18.1%, 41.2%)	
06/27 07:20:31AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 2.9008 (3.5112)	Prec@(1,5) (19.2%, 43.1%)	
06/27 07:20:34AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 2.8104 (3.4467)	Prec@(1,5) (20.1%, 44.7%)	
06/27 07:20:36AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 3.1763 (3.3790)	Prec@(1,5) (21.2%, 46.3%)	
06/27 07:20:39AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 2.8930 (3.3238)	Prec@(1,5) (22.0%, 47.6%)	
06/27 07:20:42AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 2.6800 (3.2715)	Prec@(1,5) (22.8%, 48.9%)	
06/27 07:20:44AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 2.4234 (3.2401)	Prec@(1,5) (23.4%, 49.7%)	
06/27 07:20:45AM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/99] Final Prec@1 23.3880%
06/27 07:20:46AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 2.3155	Prec@(1,5) (39.7%, 71.3%)
06/27 07:20:46AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 2.2724	Prec@(1,5) (40.8%, 72.3%)
06/27 07:20:47AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 2.2805	Prec@(1,5) (40.3%, 71.7%)
06/27 07:20:48AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 2.2796	Prec@(1,5) (40.5%, 71.7%)
06/27 07:20:49AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 2.2824	Prec@(1,5) (40.6%, 71.7%)
06/27 07:20:50AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][300/391]	Step 782	Loss 2.2811	Prec@(1,5) (40.5%, 71.8%)
06/27 07:20:50AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][350/391]	Step 782	Loss 2.2810	Prec@(1,5) (40.4%, 71.8%)
06/27 07:20:51AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][390/391]	Step 782	Loss 2.2887	Prec@(1,5) (40.1%, 71.7%)
06/27 07:20:51AM finetuneTeacher_trainer.py:216 [INFO] Valid: [  0/99] Final Prec@1 40.1200%
06/27 07:20:52午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 40.1200%
06/27 07:20:55午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][50/781]	Step 832	lr 0.02499	Loss 2.6868 (2.4411)	Prec@(1,5) (38.1%, 68.3%)	
06/27 07:20:58午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][100/781]	Step 882	lr 0.02499	Loss 2.7886 (2.3815)	Prec@(1,5) (38.6%, 70.1%)	
06/27 07:21:00午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][150/781]	Step 932	lr 0.02499	Loss 2.6651 (2.3836)	Prec@(1,5) (38.7%, 69.8%)	
06/27 07:21:03午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][200/781]	Step 982	lr 0.02499	Loss 2.3185 (2.3673)	Prec@(1,5) (39.1%, 70.0%)	
06/27 07:21:06午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][250/781]	Step 1032	lr 0.02499	Loss 2.4328 (2.3373)	Prec@(1,5) (39.5%, 70.8%)	
06/27 07:21:08午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][300/781]	Step 1082	lr 0.02499	Loss 2.3371 (2.3307)	Prec@(1,5) (39.5%, 71.1%)	
06/27 07:21:11午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][350/781]	Step 1132	lr 0.02499	Loss 1.8777 (2.3126)	Prec@(1,5) (39.9%, 71.5%)	
06/27 07:21:14午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][400/781]	Step 1182	lr 0.02499	Loss 2.8804 (2.3024)	Prec@(1,5) (40.0%, 71.7%)	
06/27 07:21:17午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][450/781]	Step 1232	lr 0.02499	Loss 2.1929 (2.2938)	Prec@(1,5) (40.2%, 71.9%)	
06/27 07:21:19午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][500/781]	Step 1282	lr 0.02499	Loss 2.1490 (2.2821)	Prec@(1,5) (40.4%, 72.1%)	
06/27 07:21:22午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][550/781]	Step 1332	lr 0.02499	Loss 2.4292 (2.2698)	Prec@(1,5) (40.6%, 72.3%)	
06/27 07:21:25午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][600/781]	Step 1382	lr 0.02499	Loss 1.8942 (2.2585)	Prec@(1,5) (40.9%, 72.5%)	
06/27 07:21:28午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][650/781]	Step 1432	lr 0.02499	Loss 2.1578 (2.2455)	Prec@(1,5) (41.1%, 72.8%)	
06/27 07:21:30午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][700/781]	Step 1482	lr 0.02499	Loss 2.0079 (2.2349)	Prec@(1,5) (41.3%, 73.0%)	
06/27 07:21:33午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][750/781]	Step 1532	lr 0.02499	Loss 1.7761 (2.2243)	Prec@(1,5) (41.5%, 73.3%)	
06/27 07:21:35午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][781/781]	Step 1563	lr 0.02499	Loss 2.5095 (2.2204)	Prec@(1,5) (41.5%, 73.4%)	
06/27 07:21:35午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  1/99] Final Prec@1 41.5500%
06/27 07:21:36午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][50/391]	Step 1564	Loss 1.9081	Prec@(1,5) (48.2%, 79.6%)
06/27 07:21:37午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][100/391]	Step 1564	Loss 1.8934	Prec@(1,5) (48.8%, 79.7%)
06/27 07:21:37午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][150/391]	Step 1564	Loss 1.9017	Prec@(1,5) (48.6%, 79.6%)
06/27 07:21:38午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][200/391]	Step 1564	Loss 1.9007	Prec@(1,5) (48.5%, 79.7%)
06/27 07:21:39午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][250/391]	Step 1564	Loss 1.9050	Prec@(1,5) (48.4%, 79.6%)
06/27 07:21:40午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][300/391]	Step 1564	Loss 1.8999	Prec@(1,5) (48.6%, 79.7%)
