06/26 10:59:43PM parser.py:28 [INFO] 
06/26 10:59:43PM parser.py:29 [INFO] Parameters:
06/26 10:59:43PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 10:59:43PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 10:59:43PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 10:59:43PM parser.py:31 [INFO] DATASET=cifar10
06/26 10:59:43PM parser.py:31 [INFO] EPOCHS=50
06/26 10:59:43PM parser.py:31 [INFO] EXP_NAME=E50-20240626-225943
06/26 10:59:43PM parser.py:31 [INFO] GPUS=[0]
06/26 10:59:43PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 10:59:43PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 10:59:43PM parser.py:31 [INFO] MODEL_NAME=resnet152
06/26 10:59:43PM parser.py:31 [INFO] NAME=FINETUNE
06/26 10:59:43PM parser.py:31 [INFO] PATH=results/teacher/cifar10/resnet152/FINETUNE/E50-20240626-225943
06/26 10:59:43PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/resnet152/FINETUNE/E50-20240626-225943/plots
06/26 10:59:43PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 10:59:43PM parser.py:31 [INFO] RESUME_PATH=None
06/26 10:59:43PM parser.py:31 [INFO] SAVE=E50
06/26 10:59:43PM parser.py:31 [INFO] SEED=0
06/26 10:59:43PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 10:59:43PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 10:59:43PM parser.py:31 [INFO] W_LR=0.025
06/26 10:59:43PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 10:59:43PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 10:59:43PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 10:59:43PM parser.py:31 [INFO] WORKERS=4
06/26 10:59:43PM parser.py:32 [INFO] 
06/26 10:59:51PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 10:59:58PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.4898 (1.8690)	Prec@(1,5) (34.8%, 79.9%)	
06/26 11:00:02PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 1.4923 (1.7607)	Prec@(1,5) (40.6%, 85.2%)	
06/26 11:00:06PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 2.0361 (1.7339)	Prec@(1,5) (43.7%, 87.3%)	
06/26 11:00:09PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 1.3300 (1.6655)	Prec@(1,5) (46.0%, 88.7%)	
06/26 11:00:13PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 1.1654 (1.5914)	Prec@(1,5) (48.3%, 89.8%)	
06/26 11:00:17PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 1.1015 (1.5215)	Prec@(1,5) (50.5%, 90.8%)	
06/26 11:00:20PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 1.0520 (1.4773)	Prec@(1,5) (51.8%, 91.3%)	
06/26 11:00:24PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 1.0158 (1.4395)	Prec@(1,5) (52.9%, 91.8%)	
06/26 11:00:28PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 1.1960 (1.4102)	Prec@(1,5) (53.7%, 92.2%)	
06/26 11:00:31PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 1.1768 (1.3831)	Prec@(1,5) (54.5%, 92.6%)	
06/26 11:00:35PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 1.1933 (1.3567)	Prec@(1,5) (55.2%, 92.9%)	
06/26 11:00:39PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 0.8825 (1.3305)	Prec@(1,5) (56.0%, 93.2%)	
06/26 11:00:42PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 0.6889 (1.3038)	Prec@(1,5) (56.8%, 93.5%)	
06/26 11:00:46PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 1.0427 (1.2795)	Prec@(1,5) (57.5%, 93.8%)	
06/26 11:00:50PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 1.0947 (1.2613)	Prec@(1,5) (58.0%, 94.0%)	
06/26 11:00:52PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 1.0364 (1.2481)	Prec@(1,5) (58.4%, 94.1%)	
06/26 11:00:55PM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/49] Final Prec@1 58.4160%
06/26 11:00:57PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 1.2160	Prec@(1,5) (63.3%, 96.6%)
06/26 11:00:59PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 1.2096	Prec@(1,5) (62.9%, 96.4%)
06/26 11:01:00PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 1.2335	Prec@(1,5) (62.7%, 96.3%)
06/26 11:01:02PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 1.2147	Prec@(1,5) (63.0%, 96.3%)
06/26 11:01:04PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 1.2269	Prec@(1,5) (63.0%, 96.3%)
06/26 11:01:05PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][300/391]	Step 782	Loss 1.2164	Prec@(1,5) (62.9%, 96.3%)
06/26 11:01:07PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][350/391]	Step 782	Loss 1.2183	Prec@(1,5) (62.9%, 96.3%)
06/26 11:01:08PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][390/391]	Step 782	Loss 1.2099	Prec@(1,5) (62.9%, 96.2%)
06/26 11:01:10PM finetuneTeacher_trainer.py:216 [INFO] Valid: [  0/49] Final Prec@1 62.9360%
06/26 11:01:11午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 62.9360%
06/26 11:01:15午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][50/781]	Step 832	lr 0.02498	Loss 0.9109 (0.9109)	Prec@(1,5) (68.8%, 97.5%)	
06/26 11:01:19午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][100/781]	Step 882	lr 0.02498	Loss 0.7815 (0.8979)	Prec@(1,5) (69.1%, 97.5%)	
06/26 11:01:22午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][150/781]	Step 932	lr 0.02498	Loss 1.1121 (0.9164)	Prec@(1,5) (68.8%, 97.5%)	
06/26 11:01:26午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][200/781]	Step 982	lr 0.02498	Loss 0.7847 (0.9140)	Prec@(1,5) (68.7%, 97.5%)	
06/26 11:01:30午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][250/781]	Step 1032	lr 0.02498	Loss 1.0365 (0.9043)	Prec@(1,5) (69.2%, 97.5%)	
06/26 11:01:34午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][300/781]	Step 1082	lr 0.02498	Loss 0.7375 (0.8999)	Prec@(1,5) (69.3%, 97.5%)	
06/26 11:01:37午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][350/781]	Step 1132	lr 0.02498	Loss 0.8447 (0.8982)	Prec@(1,5) (69.4%, 97.5%)	
06/26 11:01:41午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][400/781]	Step 1182	lr 0.02498	Loss 0.6432 (0.8963)	Prec@(1,5) (69.4%, 97.5%)	
06/26 11:01:45午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][450/781]	Step 1232	lr 0.02498	Loss 1.0928 (0.8954)	Prec@(1,5) (69.4%, 97.5%)	
06/26 11:01:48午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][500/781]	Step 1282	lr 0.02498	Loss 0.7895 (0.8972)	Prec@(1,5) (69.3%, 97.5%)	
06/26 11:01:52午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][550/781]	Step 1332	lr 0.02498	Loss 0.7868 (0.8912)	Prec@(1,5) (69.5%, 97.5%)	
06/26 11:01:56午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][600/781]	Step 1382	lr 0.02498	Loss 0.6579 (0.8877)	Prec@(1,5) (69.7%, 97.5%)	
06/26 11:01:59午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][650/781]	Step 1432	lr 0.02498	Loss 0.8866 (0.8852)	Prec@(1,5) (69.8%, 97.6%)	
06/26 11:02:03午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][700/781]	Step 1482	lr 0.02498	Loss 0.9429 (0.8823)	Prec@(1,5) (69.9%, 97.6%)	
06/26 11:02:07午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][750/781]	Step 1532	lr 0.02498	Loss 1.0358 (0.8846)	Prec@(1,5) (69.8%, 97.6%)	
06/26 11:02:09午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][781/781]	Step 1563	lr 0.02498	Loss 0.9980 (0.8834)	Prec@(1,5) (69.9%, 97.6%)	
06/26 11:02:09午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  1/49] Final Prec@1 69.8640%
06/26 11:02:11午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][50/391]	Step 1564	Loss 0.8802	Prec@(1,5) (70.0%, 97.9%)
06/26 11:02:13午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][100/391]	Step 1564	Loss 0.8838	Prec@(1,5) (70.0%, 97.7%)
06/26 11:02:14午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][150/391]	Step 1564	Loss 0.8913	Prec@(1,5) (69.6%, 97.7%)
06/26 11:02:16午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][200/391]	Step 1564	Loss 0.8918	Prec@(1,5) (69.7%, 97.7%)
06/26 11:02:17午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][250/391]	Step 1564	Loss 0.8874	Prec@(1,5) (69.9%, 97.8%)
06/26 11:02:19午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][300/391]	Step 1564	Loss 0.8828	Prec@(1,5) (70.1%, 97.7%)
06/26 11:02:21午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][350/391]	Step 1564	Loss 0.8835	Prec@(1,5) (70.2%, 97.7%)
06/26 11:02:22午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][390/391]	Step 1564	Loss 0.8867	Prec@(1,5) (70.2%, 97.7%)
06/26 11:02:22午後 finetuneTeacher_trainer.py:216 [INFO] Valid: [  1/49] Final Prec@1 70.2200%
06/26 11:02:23午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 70.2200%
06/26 11:02:28午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][50/781]	Step 1614	lr 0.02491	Loss 0.8007 (0.8422)	Prec@(1,5) (70.8%, 97.9%)	
06/26 11:02:32午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][100/781]	Step 1664	lr 0.02491	Loss 0.8825 (0.8677)	Prec@(1,5) (70.1%, 97.6%)	
06/26 11:02:35午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][150/781]	Step 1714	lr 0.02491	Loss 0.5374 (0.8548)	Prec@(1,5) (70.7%, 97.6%)	
06/26 11:02:39午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][200/781]	Step 1764	lr 0.02491	Loss 1.0493 (0.8537)	Prec@(1,5) (70.8%, 97.6%)	
06/26 11:02:42午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][250/781]	Step 1814	lr 0.02491	Loss 0.8989 (0.8440)	Prec@(1,5) (71.0%, 97.6%)	
06/26 11:02:46午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][300/781]	Step 1864	lr 0.02491	Loss 0.8190 (0.8333)	Prec@(1,5) (71.5%, 97.6%)	
06/26 11:02:50午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][350/781]	Step 1914	lr 0.02491	Loss 0.8607 (0.8301)	Prec@(1,5) (71.6%, 97.6%)	
06/26 11:02:53午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][400/781]	Step 1964	lr 0.02491	Loss 0.8483 (0.8320)	Prec@(1,5) (71.5%, 97.6%)	
06/26 11:02:57午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][450/781]	Step 2014	lr 0.02491	Loss 0.8404 (0.8299)	Prec@(1,5) (71.6%, 97.6%)	
06/26 11:03:00午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][500/781]	Step 2064	lr 0.02491	Loss 0.7444 (0.8286)	Prec@(1,5) (71.6%, 97.6%)	
