06/26 04:07:47PM parser.py:28 [INFO] 
06/26 04:07:47PM parser.py:29 [INFO] Parameters:
06/26 04:07:47PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 04:07:47PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 04:07:47PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 04:07:47PM parser.py:31 [INFO] DATASET=cifar10
06/26 04:07:47PM parser.py:31 [INFO] EPOCHS=25
06/26 04:07:47PM parser.py:31 [INFO] EXP_NAME=E25-20240626-160747
06/26 04:07:47PM parser.py:31 [INFO] GPUS=[0]
06/26 04:07:47PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 04:07:47PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 04:07:47PM parser.py:31 [INFO] MODEL_NAME=resnet50
06/26 04:07:47PM parser.py:31 [INFO] NAME=FINETUNE
06/26 04:07:47PM parser.py:31 [INFO] PATH=results/teacher/cifar10/resnet50/FINETUNE/E25-20240626-160747
06/26 04:07:47PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/resnet50/FINETUNE/E25-20240626-160747/plots
06/26 04:07:47PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 04:07:47PM parser.py:31 [INFO] RESUME_PATH=None
06/26 04:07:47PM parser.py:31 [INFO] SAVE=E25
06/26 04:07:47PM parser.py:31 [INFO] SEED=0
06/26 04:07:47PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 04:07:47PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 04:07:47PM parser.py:31 [INFO] W_LR=0.025
06/26 04:07:47PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 04:07:47PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 04:07:47PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 04:07:47PM parser.py:31 [INFO] WORKERS=4
06/26 04:07:47PM parser.py:32 [INFO] 
06/26 04:07:51PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 04:07:53PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.5506 (1.9795)	Prec@(1,5) (29.9%, 76.7%)	
06/26 04:07:55PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 1.1670 (1.7665)	Prec@(1,5) (38.2%, 84.0%)	
06/26 04:07:57PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 1.3435 (1.6643)	Prec@(1,5) (42.4%, 87.0%)	
06/26 04:07:58PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 1.6437 (1.6090)	Prec@(1,5) (44.7%, 88.6%)	
06/26 04:08:00PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 1.4869 (1.5758)	Prec@(1,5) (46.2%, 89.6%)	
06/26 04:08:01PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 1.1567 (1.5519)	Prec@(1,5) (47.2%, 90.1%)	
06/26 04:08:03PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 1.1617 (1.5154)	Prec@(1,5) (48.6%, 90.7%)	
06/26 04:08:04PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 1.4042 (1.4949)	Prec@(1,5) (49.4%, 91.1%)	
06/26 04:08:06PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 1.4436 (1.4752)	Prec@(1,5) (50.3%, 91.4%)	
06/26 04:08:07PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 1.2706 (1.4469)	Prec@(1,5) (51.2%, 91.8%)	
06/26 04:08:09PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 1.1199 (1.4219)	Prec@(1,5) (52.1%, 92.1%)	
06/26 04:08:10PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 1.1668 (1.4019)	Prec@(1,5) (52.9%, 92.3%)	
06/26 04:08:12PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 0.8614 (1.3776)	Prec@(1,5) (53.7%, 92.6%)	
06/26 04:08:13PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 1.1372 (1.3570)	Prec@(1,5) (54.4%, 92.8%)	
06/26 04:08:14PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 1.0314 (1.3370)	Prec@(1,5) (55.2%, 93.1%)	
06/26 04:08:15PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 1.0328 (1.3261)	Prec@(1,5) (55.6%, 93.2%)	
06/26 04:08:17PM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/24] Final Prec@1 55.5720%
06/26 04:08:17PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 1.2233	Prec@(1,5) (61.0%, 95.8%)
06/26 04:08:18PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 1.2199	Prec@(1,5) (60.8%, 95.3%)
06/26 04:08:18PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 1.2337	Prec@(1,5) (60.5%, 95.3%)
06/26 04:08:18PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 1.2491	Prec@(1,5) (60.1%, 95.2%)
