06/27 09:33:24AM parser.py:28 [INFO] 
06/27 09:33:24AM parser.py:29 [INFO] Parameters:
06/27 09:33:24AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 09:33:24AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 09:33:24AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 09:33:24AM parser.py:31 [INFO] DATASET=cifar100
06/27 09:33:24AM parser.py:31 [INFO] EPOCHS=100
06/27 09:33:24AM parser.py:31 [INFO] EXP_NAME=E100-20240627-093324
06/27 09:33:24AM parser.py:31 [INFO] GPUS=[0]
06/27 09:33:24AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 09:33:24AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 09:33:24AM parser.py:31 [INFO] MODEL_NAME=resnet152
06/27 09:33:24AM parser.py:31 [INFO] NAME=FINETUNE
06/27 09:33:24AM parser.py:31 [INFO] PATH=results/teacher/cifar100/resnet152/FINETUNE/E100-20240627-093324
06/27 09:33:24AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar100/resnet152/FINETUNE/E100-20240627-093324/plots
06/27 09:33:24AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 09:33:24AM parser.py:31 [INFO] RESUME_PATH=None
06/27 09:33:24AM parser.py:31 [INFO] SAVE=E100
06/27 09:33:24AM parser.py:31 [INFO] SEED=0
06/27 09:33:24AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 09:33:24AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 09:33:24AM parser.py:31 [INFO] W_LR=0.025
06/27 09:33:24AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 09:33:24AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 09:33:24AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 09:33:24AM parser.py:31 [INFO] WORKERS=4
06/27 09:33:24AM parser.py:32 [INFO] 
06/27 09:33:29AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 09:33:36AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 3.8806 (4.3661)	Prec@(1,5) (6.7%, 18.8%)	
06/27 09:33:40AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 3.4669 (4.0502)	Prec@(1,5) (10.3%, 28.7%)	
06/27 09:33:44AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 3.0765 (3.8599)	Prec@(1,5) (13.3%, 34.5%)	
06/27 09:33:48AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 3.4488 (3.7283)	Prec@(1,5) (15.2%, 38.2%)	
06/27 09:33:52AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 3.1628 (3.6105)	Prec@(1,5) (16.9%, 41.2%)	
06/27 09:33:55AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 3.7333 (3.5282)	Prec@(1,5) (18.1%, 43.4%)	
06/27 09:33:59AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 3.0423 (3.4480)	Prec@(1,5) (19.1%, 45.5%)	
06/27 09:34:04AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 2.5958 (3.3855)	Prec@(1,5) (20.2%, 47.1%)	
06/27 09:34:08AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 2.9749 (3.3366)	Prec@(1,5) (21.0%, 48.5%)	
06/27 09:34:11AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 2.7093 (3.2884)	Prec@(1,5) (21.7%, 49.7%)	
06/27 09:34:15AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 3.0233 (3.2482)	Prec@(1,5) (22.4%, 50.7%)	
06/27 09:34:19AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 2.8171 (3.2103)	Prec@(1,5) (23.0%, 51.7%)	
06/27 09:34:23AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 2.6306 (3.1716)	Prec@(1,5) (23.8%, 52.6%)	
06/27 09:34:27AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 2.7238 (3.1396)	Prec@(1,5) (24.3%, 53.3%)	
06/27 09:34:31AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 2.4672 (3.1045)	Prec@(1,5) (24.9%, 54.1%)	
06/27 09:34:34AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 3.2182 (3.0878)	Prec@(1,5) (25.2%, 54.6%)	
06/27 09:34:35AM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/99] Final Prec@1 25.2060%
06/27 09:34:37AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 4.5676	Prec@(1,5) (31.0%, 60.6%)
06/27 09:34:38AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 4.7890	Prec@(1,5) (30.7%, 60.4%)
06/27 09:34:39AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 4.7947	Prec@(1,5) (30.7%, 60.5%)
06/27 09:34:40AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 4.8374	Prec@(1,5) (30.4%, 60.6%)
06/27 09:34:41AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 4.7873	Prec@(1,5) (30.5%, 60.6%)
