06/27 01:20:21AM parser.py:28 [INFO] 
06/27 01:20:21AM parser.py:29 [INFO] Parameters:
06/27 01:20:21AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 01:20:21AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 01:20:21AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 01:20:21AM parser.py:31 [INFO] DATASET=cifar10
06/27 01:20:21AM parser.py:31 [INFO] EPOCHS=100
06/27 01:20:21AM parser.py:31 [INFO] EXP_NAME=E100-20240627-012021
06/27 01:20:21AM parser.py:31 [INFO] GPUS=[0]
06/27 01:20:21AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 01:20:21AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 01:20:21AM parser.py:31 [INFO] MODEL_NAME=resnet50
06/27 01:20:21AM parser.py:31 [INFO] NAME=FINETUNE
06/27 01:20:21AM parser.py:31 [INFO] PATH=results/teacher/cifar10/resnet50/FINETUNE/E100-20240627-012021
06/27 01:20:21AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/resnet50/FINETUNE/E100-20240627-012021/plots
06/27 01:20:21AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 01:20:21AM parser.py:31 [INFO] RESUME_PATH=None
06/27 01:20:21AM parser.py:31 [INFO] SAVE=E100
06/27 01:20:21AM parser.py:31 [INFO] SEED=0
06/27 01:20:21AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 01:20:21AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 01:20:21AM parser.py:31 [INFO] W_LR=0.025
06/27 01:20:21AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 01:20:21AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 01:20:21AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 01:20:21AM parser.py:31 [INFO] WORKERS=4
06/27 01:20:21AM parser.py:32 [INFO] 
06/27 01:20:26AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 01:20:31AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.7409 (1.9880)	Prec@(1,5) (29.1%, 75.5%)	
06/27 01:20:33AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 1.3869 (1.7807)	Prec@(1,5) (37.8%, 83.2%)	
06/27 01:20:34AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 1.4499 (1.7005)	Prec@(1,5) (41.1%, 86.0%)	
06/27 01:20:36AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 1.7503 (1.6572)	Prec@(1,5) (43.1%, 87.5%)	
06/27 01:20:37AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 1.8277 (1.6379)	Prec@(1,5) (44.2%, 88.3%)	
06/27 01:20:39AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 1.4001 (1.6290)	Prec@(1,5) (44.5%, 88.6%)	
06/27 01:20:41AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 1.3327 (1.5965)	Prec@(1,5) (45.5%, 89.2%)	
06/27 01:20:43AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 1.3460 (1.5634)	Prec@(1,5) (46.9%, 89.7%)	
06/27 01:20:44AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 1.6846 (1.5329)	Prec@(1,5) (47.8%, 90.2%)	
06/27 01:20:45AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 1.0813 (1.5039)	Prec@(1,5) (48.9%, 90.6%)	
06/27 01:20:47AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 1.2469 (1.4765)	Prec@(1,5) (49.9%, 90.9%)	
06/27 01:20:48AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 1.0254 (1.4492)	Prec@(1,5) (50.8%, 91.4%)	
06/27 01:20:50AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 0.7921 (1.4236)	Prec@(1,5) (51.6%, 91.7%)	
06/27 01:20:52AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 1.1597 (1.4020)	Prec@(1,5) (52.4%, 92.0%)	
06/27 01:20:53AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 1.0595 (1.3800)	Prec@(1,5) (53.1%, 92.2%)	
06/27 01:20:54AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 0.9936 (1.3693)	Prec@(1,5) (53.5%, 92.4%)	
06/27 01:20:56AM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/99] Final Prec@1 53.5060%
06/27 01:20:57AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 1.2114	Prec@(1,5) (58.1%, 95.0%)
06/27 01:20:57AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 1.2164	Prec@(1,5) (57.4%, 94.6%)
06/27 01:20:57AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 1.2167	Prec@(1,5) (57.5%, 94.7%)
06/27 01:20:58AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 1.2178	Prec@(1,5) (57.7%, 94.6%)
06/27 01:20:58AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 1.2175	Prec@(1,5) (58.0%, 94.6%)
06/27 01:20:59AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][300/391]	Step 782	Loss 1.2183	Prec@(1,5) (58.1%, 94.6%)
06/27 01:20:59AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][350/391]	Step 782	Loss 1.2280	Prec@(1,5) (57.8%, 94.6%)
06/27 01:20:59AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][390/391]	Step 782	Loss 1.2294	Prec@(1,5) (57.8%, 94.6%)
06/27 01:21:00AM finetuneTeacher_trainer.py:216 [INFO] Valid: [  0/99] Final Prec@1 57.7960%
06/27 01:21:00午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 57.7960%
06/27 01:21:02午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][50/781]	Step 832	lr 0.02499	Loss 0.9597 (1.0774)	Prec@(1,5) (63.8%, 96.1%)	
06/27 01:21:04午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][100/781]	Step 882	lr 0.02499	Loss 0.9135 (1.0597)	Prec@(1,5) (64.4%, 96.4%)	
06/27 01:21:06午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][150/781]	Step 932	lr 0.02499	Loss 0.9249 (1.0306)	Prec@(1,5) (64.9%, 96.5%)	
06/27 01:21:07午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][200/781]	Step 982	lr 0.02499	Loss 0.9703 (1.0307)	Prec@(1,5) (65.2%, 96.5%)	
06/27 01:21:09午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][250/781]	Step 1032	lr 0.02499	Loss 0.8905 (1.0191)	Prec@(1,5) (65.7%, 96.6%)	
06/27 01:21:10午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][300/781]	Step 1082	lr 0.02499	Loss 0.9402 (1.0084)	Prec@(1,5) (66.0%, 96.6%)	
06/27 01:21:12午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][350/781]	Step 1132	lr 0.02499	Loss 1.2688 (0.9938)	Prec@(1,5) (66.5%, 96.7%)	
06/27 01:21:14午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][400/781]	Step 1182	lr 0.02499	Loss 1.0463 (0.9860)	Prec@(1,5) (66.9%, 96.7%)	
06/27 01:21:15午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][450/781]	Step 1232	lr 0.02499	Loss 0.8137 (0.9786)	Prec@(1,5) (67.1%, 96.7%)	
06/27 01:21:17午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][500/781]	Step 1282	lr 0.02499	Loss 1.1569 (0.9723)	Prec@(1,5) (67.3%, 96.7%)	
06/27 01:21:18午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][550/781]	Step 1332	lr 0.02499	Loss 1.1651 (0.9650)	Prec@(1,5) (67.6%, 96.8%)	
06/27 01:21:20午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][600/781]	Step 1382	lr 0.02499	Loss 0.9226 (0.9596)	Prec@(1,5) (67.7%, 96.8%)	
06/27 01:21:21午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][650/781]	Step 1432	lr 0.02499	Loss 0.7554 (0.9538)	Prec@(1,5) (68.0%, 96.8%)	
06/27 01:21:23午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][700/781]	Step 1482	lr 0.02499	Loss 0.9533 (0.9519)	Prec@(1,5) (68.0%, 96.8%)	
06/27 01:21:25午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][750/781]	Step 1532	lr 0.02499	Loss 1.1044 (0.9478)	Prec@(1,5) (68.1%, 96.8%)	
06/27 01:21:26午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][781/781]	Step 1563	lr 0.02499	Loss 0.8556 (0.9443)	Prec@(1,5) (68.3%, 96.8%)	
06/27 01:21:26午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  1/99] Final Prec@1 68.2680%
