06/27 06:01:51AM parser.py:28 [INFO] 
06/27 06:01:51AM parser.py:29 [INFO] Parameters:
06/27 06:01:51AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 06:01:51AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 06:01:51AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 06:01:51AM parser.py:31 [INFO] DATASET=cifar100
06/27 06:01:51AM parser.py:31 [INFO] EPOCHS=200
06/27 06:01:51AM parser.py:31 [INFO] EXP_NAME=E200-20240627-060151
06/27 06:01:51AM parser.py:31 [INFO] GPUS=[0]
06/27 06:01:51AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 06:01:51AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 06:01:51AM parser.py:31 [INFO] MODEL_NAME=densenet121
06/27 06:01:51AM parser.py:31 [INFO] NAME=FINETUNE
06/27 06:01:51AM parser.py:31 [INFO] PATH=results/teacher/cifar100/densenet121/FINETUNE/E200-20240627-060151
06/27 06:01:51AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar100/densenet121/FINETUNE/E200-20240627-060151/plots
06/27 06:01:51AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 06:01:51AM parser.py:31 [INFO] RESUME_PATH=None
06/27 06:01:51AM parser.py:31 [INFO] SAVE=E200
06/27 06:01:51AM parser.py:31 [INFO] SEED=0
06/27 06:01:51AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 06:01:51AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 06:01:51AM parser.py:31 [INFO] W_LR=0.025
06/27 06:01:51AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 06:01:51AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 06:01:51AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 06:01:51AM parser.py:31 [INFO] WORKERS=4
06/27 06:01:51AM parser.py:32 [INFO] 
06/27 06:01:56AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 06:02:01AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 3.9492 (4.3762)	Prec@(1,5) (6.4%, 19.2%)	
06/27 06:02:05AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 4.0661 (4.1230)	Prec@(1,5) (10.1%, 27.9%)	
06/27 06:02:08AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 3.7289 (3.9861)	Prec@(1,5) (12.2%, 32.6%)	
06/27 06:02:11AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 3.5571 (3.8752)	Prec@(1,5) (13.9%, 36.0%)	
06/27 06:02:14AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 3.2940 (3.7819)	Prec@(1,5) (15.2%, 38.7%)	
06/27 06:02:17AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 3.3856 (3.6933)	Prec@(1,5) (16.5%, 41.0%)	
06/27 06:02:20AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 3.0078 (3.6156)	Prec@(1,5) (17.5%, 42.8%)	
06/27 06:02:23AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 2.9745 (3.5448)	Prec@(1,5) (18.4%, 44.4%)	
06/27 06:02:26AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 3.0325 (3.4780)	Prec@(1,5) (19.4%, 45.9%)	
06/27 06:02:29AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 2.6929 (3.4136)	Prec@(1,5) (20.3%, 47.4%)	
06/27 06:02:32AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 2.9222 (3.3510)	Prec@(1,5) (21.4%, 48.7%)	
06/27 06:02:35AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 2.8788 (3.3050)	Prec@(1,5) (22.0%, 49.7%)	
06/27 06:02:38AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 2.7395 (3.2552)	Prec@(1,5) (22.8%, 50.9%)	
06/27 06:02:41AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 2.8862 (3.2131)	Prec@(1,5) (23.5%, 51.9%)	
06/27 06:02:44AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 2.8513 (3.1740)	Prec@(1,5) (24.0%, 52.7%)	
06/27 06:02:46AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 2.3987 (3.1560)	Prec@(1,5) (24.4%, 53.2%)	
06/27 06:02:48AM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/199] Final Prec@1 24.3620%
06/27 06:02:49AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 2.5584	Prec@(1,5) (34.2%, 67.2%)
06/27 06:02:50AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 2.5571	Prec@(1,5) (34.5%, 67.6%)
06/27 06:02:51AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 2.5562	Prec@(1,5) (34.7%, 67.6%)
