06/26 09:27:25PM parser.py:28 [INFO] 
06/26 09:27:25PM parser.py:29 [INFO] Parameters:
06/26 09:27:25PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 09:27:25PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 09:27:25PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 09:27:25PM parser.py:31 [INFO] DATASET=cifar10
06/26 09:27:25PM parser.py:31 [INFO] EPOCHS=50
06/26 09:27:25PM parser.py:31 [INFO] EXP_NAME=E50-20240626-212725
06/26 09:27:25PM parser.py:31 [INFO] GPUS=[0]
06/26 09:27:25PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 09:27:25PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 09:27:25PM parser.py:31 [INFO] MODEL_NAME=densenet161
06/26 09:27:25PM parser.py:31 [INFO] NAME=FINETUNE
06/26 09:27:25PM parser.py:31 [INFO] PATH=results/teacher/cifar10/densenet161/FINETUNE/E50-20240626-212725
06/26 09:27:25PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/densenet161/FINETUNE/E50-20240626-212725/plots
06/26 09:27:25PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 09:27:25PM parser.py:31 [INFO] RESUME_PATH=None
06/26 09:27:25PM parser.py:31 [INFO] SAVE=E50
06/26 09:27:25PM parser.py:31 [INFO] SEED=0
06/26 09:27:25PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 09:27:25PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 09:27:25PM parser.py:31 [INFO] W_LR=0.025
06/26 09:27:25PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 09:27:25PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 09:27:25PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 09:27:25PM parser.py:31 [INFO] WORKERS=4
06/26 09:27:25PM parser.py:32 [INFO] 
06/26 09:27:31PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 09:27:37PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.1874 (1.8977)	Prec@(1,5) (38.2%, 81.8%)	
06/26 09:27:41PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 1.4148 (1.7985)	Prec@(1,5) (44.7%, 87.0%)	
06/26 09:27:44PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 4.1373 (1.8847)	Prec@(1,5) (45.3%, 87.9%)	
06/26 09:27:48PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 1.5866 (1.9523)	Prec@(1,5) (45.5%, 88.5%)	
06/26 09:27:52PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 1.6287 (1.9651)	Prec@(1,5) (46.4%, 89.0%)	
06/26 09:27:56PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 1.6431 (1.9719)	Prec@(1,5) (47.2%, 89.2%)	
06/26 09:28:00PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 3.1299 (1.9519)	Prec@(1,5) (48.2%, 89.8%)	
06/26 09:28:04PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 0.9538 (1.8702)	Prec@(1,5) (49.7%, 90.6%)	
06/26 09:28:08PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 1.1311 (1.7999)	Prec@(1,5) (50.9%, 91.1%)	
06/26 09:28:11PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 1.2086 (1.7485)	Prec@(1,5) (52.0%, 91.6%)	
06/26 09:28:15PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 1.5975 (1.7082)	Prec@(1,5) (52.9%, 92.0%)	
06/26 09:28:18PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 1.3148 (1.6611)	Prec@(1,5) (53.8%, 92.4%)	
06/26 09:28:22PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 0.8532 (1.6153)	Prec@(1,5) (54.8%, 92.7%)	
06/26 09:28:25PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 1.0417 (1.5838)	Prec@(1,5) (55.5%, 93.0%)	
06/26 09:28:28PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 1.0033 (1.5567)	Prec@(1,5) (56.2%, 93.2%)	
06/26 09:28:31PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 0.8287 (1.5349)	Prec@(1,5) (56.6%, 93.3%)	
06/26 09:28:34PM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/49] Final Prec@1 56.6040%
06/26 09:28:35PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 0.9511	Prec@(1,5) (68.0%, 96.8%)
06/26 09:28:36PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 0.9567	Prec@(1,5) (67.2%, 97.0%)
06/26 09:28:37PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 0.9495	Prec@(1,5) (67.3%, 97.1%)
06/26 09:28:38PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 0.9509	Prec@(1,5) (67.2%, 97.2%)
06/26 09:28:39PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 0.9645	Prec@(1,5) (66.8%, 97.1%)
06/26 09:28:40PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][300/391]	Step 782	Loss 0.9639	Prec@(1,5) (66.9%, 97.1%)
06/26 09:28:41PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][350/391]	Step 782	Loss 0.9623	Prec@(1,5) (66.9%, 97.1%)
06/26 09:28:42PM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][390/391]	Step 782	Loss 0.9653	Prec@(1,5) (66.9%, 97.1%)
06/26 09:28:43PM finetuneTeacher_trainer.py:216 [INFO] Valid: [  0/49] Final Prec@1 66.8720%
06/26 09:28:44午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 66.8720%
06/26 09:28:48午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][50/781]	Step 832	lr 0.02498	Loss 0.7459 (1.0654)	Prec@(1,5) (66.4%, 96.6%)	
