06/27 08:44:02AM parser.py:28 [INFO] 
06/27 08:44:02AM parser.py:29 [INFO] Parameters:
06/27 08:44:02AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 08:44:02AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 08:44:02AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 08:44:02AM parser.py:31 [INFO] DATASET=cifar100
06/27 08:44:02AM parser.py:31 [INFO] EPOCHS=100
06/27 08:44:02AM parser.py:31 [INFO] EXP_NAME=E100-20240627-084402
06/27 08:44:02AM parser.py:31 [INFO] GPUS=[0]
06/27 08:44:02AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 08:44:02AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 08:44:02AM parser.py:31 [INFO] MODEL_NAME=tf_efficientnetv2_m
06/27 08:44:02AM parser.py:31 [INFO] NAME=FINETUNE
06/27 08:44:02AM parser.py:31 [INFO] PATH=results/teacher/cifar100/tf_efficientnetv2_m/FINETUNE/E100-20240627-084402
06/27 08:44:02AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar100/tf_efficientnetv2_m/FINETUNE/E100-20240627-084402/plots
06/27 08:44:02AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 08:44:02AM parser.py:31 [INFO] RESUME_PATH=None
06/27 08:44:02AM parser.py:31 [INFO] SAVE=E100
06/27 08:44:02AM parser.py:31 [INFO] SEED=0
06/27 08:44:02AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 08:44:02AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 08:44:02AM parser.py:31 [INFO] W_LR=0.025
06/27 08:44:02AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 08:44:02AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 08:44:02AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 08:44:02AM parser.py:31 [INFO] WORKERS=4
06/27 08:44:02AM parser.py:32 [INFO] 
06/27 08:44:09AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 08:44:17AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 4.5152 (5.7181)	Prec@(1,5) (1.7%, 6.9%)	
06/27 08:44:21AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][100/781]	Step 100	lr 0.025	Loss 3.8466 (4.9453)	Prec@(1,5) (5.1%, 15.6%)	
06/27 08:44:26AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][150/781]	Step 150	lr 0.025	Loss 3.8101 (4.5452)	Prec@(1,5) (8.2%, 22.3%)	
06/27 08:44:31AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][200/781]	Step 200	lr 0.025	Loss 3.4406 (4.2874)	Prec@(1,5) (10.6%, 27.4%)	
06/27 08:44:36AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][250/781]	Step 250	lr 0.025	Loss 3.1479 (4.0899)	Prec@(1,5) (12.5%, 31.4%)	
06/27 08:44:40AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][300/781]	Step 300	lr 0.025	Loss 2.9527 (3.9287)	Prec@(1,5) (14.4%, 34.9%)	
06/27 08:44:44AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][350/781]	Step 350	lr 0.025	Loss 2.8886 (3.7839)	Prec@(1,5) (16.3%, 38.1%)	
06/27 08:44:48AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][400/781]	Step 400	lr 0.025	Loss 2.7955 (3.6767)	Prec@(1,5) (17.7%, 40.5%)	
06/27 08:44:53AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][450/781]	Step 450	lr 0.025	Loss 2.9976 (3.5858)	Prec@(1,5) (19.0%, 42.7%)	
06/27 08:44:57AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][500/781]	Step 500	lr 0.025	Loss 2.5022 (3.5030)	Prec@(1,5) (20.2%, 44.6%)	
06/27 08:45:02AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][550/781]	Step 550	lr 0.025	Loss 2.7826 (3.4303)	Prec@(1,5) (21.2%, 46.4%)	
06/27 08:45:07AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][600/781]	Step 600	lr 0.025	Loss 2.6769 (3.3649)	Prec@(1,5) (22.2%, 47.9%)	
